"tackle_oppId","tackle","made_first_contact","x_s","y_s","x_s_bc","y_s_bc","x_a","y_a","x_a_bc","y_a_bc","x_s_diff","y_s_diff","x_adiff","y_a_diff","dis_from_los_x","dis_from_los_y","x_diff","y_diff","o_bc","o","o_diff"
476,0,0,2.01253000406642,1.41468123007709,0.954570866912569,-2.98088819985617,2.45430488300783,1.72522101228913,3.26659633402769,-1.0460632822716,1.05795913715385,4.39556942993326,-0.812291451019867,2.77128429456073,43.09,7.17666666666667,-0.240000000000009,0.609999999999999,43.62,163.3,-119.68
478,1,0,5.52772776501099,-1.7228829780129,3.74006485909676,-2.20170725795904,2.30083314571269,-0.71712400293801,3.18588054838313,-5.41189108643495,1.78766290591423,0.478824279946144,-0.885047402670434,4.69476708349694,73.55,-26.0233333333333,-0.730000000000004,0,15.79,259.11,-243.32
479,0,1,5.55909990821074,-4.27042248618697,2.63189545282257,-6.06343354259053,3.23553889094149,-2.48549554117587,2.44922353384519,-1.0631105686893,2.92720445538818,1.79301105640355,0.786315357096297,-1.42238497248657,68.71,-21.6433333333333,-0.489999999999995,0.840000000000011,2.27,286.36,-284.09
483,1,1,-6.38598967324527,-1.3151182050313,-3.72023199632243,-4.17228641077513,-3.42806194115927,-0.705968361596557,1.31363579301686,1.17130739061314,-2.66575767692284,2.85716820574383,-4.74169773417613,-1.8772757522097,7.76,3.69333333333333,0.300000000000004,-1.23,33.08,108.97,-75.89
485,1,1,6.26389762407173,-3.32139828312542,5.41559262475548,-5.47369678761019,4.14353735640288,-2.19708856810412,1.74873949318455,-1.73017634505175,0.848304999316256,2.15229850448477,2.39479786321833,-0.466912223052374,11.18,-24.7566666666667,-0.450000000000003,0.44,259.21,269.66,-10.45
487,1,0,-3.33507963852904,-3.00621752450966,-1.32775809845575,-1.0292999718183,-5.05090012071213,-4.5528461395692,1.09669461283022,1.41469464061655,-2.00732154007329,-1.97691755269136,-6.14759473354235,-5.96754078018575,29.12,20.0333333333333,0.760000000000005,0.119999999999997,332.13,64.69,267.44
493,1,0,-1.5633530380386,0.527662087377409,-3.09025486392252,-0.610593871573583,-2.07499585048759,0.700351497791834,0.337280424297789,1.70699792483339,1.52690182588392,1.13825595895099,-2.41227627478538,-1.00664642704156,51.5,13.6433333333333,-0.569999999999993,-0.400000000000006,28.95,229.06,-200.11
495,1,1,-0.131895032975538,-0.280541797734993,0.0625565984483846,-0.0904802298326411,-0.591400309148378,-1.25791322210207,0.320793542133909,-0.221791576317,-0.194451631423922,-0.190061567902352,-0.912193851282288,-1.03612164578507,61.1,3.89333333333333,-0.769999999999996,-0.5,118.16,162.35,-44.19
497,1,1,5.00267423785749,-1.78026696590062,3.46164304036975,-3.71798701733339,2.59083882374917,-0.921983833564351,4.15711934221529,-3.87049851757878,1.54103119748773,1.93772005143277,-1.56628051846612,2.94851468401443,64.2,-9.41666666666667,-0.299999999999997,0.890000000000001,206.13,261.91,-55.78
499,1,0,-0.453430849550236,-0.39293824537216,0.028365703357714,-0.0958925798642532,-1.38296409112822,-1.19846164838509,0.326034771538461,-0.0964433914162274,-0.48179655290795,-0.297045665507906,-1.70899886266668,-1.10201825696886,73.03,-9.51666666666667,0.980000000000004,0,302.6,333.91,-31.31
501,1,0,1.18569982990359,-0.18470493595624,-0.0209862291075296,-2.43990974795951,1.56117144270639,-0.243194832342383,1.05996079214635,0.00911696838277926,1.20668605901112,2.25520481200327,0.501210650560048,-0.252311800725162,72.78,0.573333333333331,0.590000000000003,0.91,267.52,249.23,18.29
502,0,1,-3.76842674301143,3.13192590630051,-3.19990997375348,0.024003330456174,-2.79171205655745,2.3201818448716,-0.0243033720868762,3.2399088484254,-0.568516769257946,3.10792257584434,-2.76740868447057,-0.919727003553798,71.84,-0.746666666666666,-0.52000000000001,-0.100000000000001,59.46,206.3,-146.84
510,1,0,-5.19121521834266,-0.302133342826586,-2.6301282664683,-1.33601096624409,-4.69205990888664,-0.273082059862491,1.97910777033446,3.89615610998863,-2.56108695187436,1.0338776234175,-6.6711676792211,-4.16923816985113,15.35,-0.0966666666666676,-0.560000000000002,0.399999999999999,351.51,166.73,184.78
512,0,1,-4.82870008420306,0.112051313322666,-0.787183927595024,-3.77888098041418,-3.44907148871647,0.0800366523733325,1.45868721782827,0.303861153398079,-4.04151615660804,3.89093229373685,-4.90775870654475,-0.223824501024747,9.8,-2.60666666666667,-0.579999999999998,-0.27,353.02,110.78,242.24
514,1,1,-1.15799224194061,0.568466329350615,-1.35512441626205,-0.456659409681263,-1.51705960378266,0.744734958606619,0.220346148727322,0.653871221832737,0.19713217432144,1.02512573903188,-1.73740575250998,0.0908637367738822,9.47,0.863333333333333,1.47,-2.5,3.06999999999999,173.29,-170.22
518,0,0,-2.1728027187692,1.65282435404043,0.145127451731564,-0.999518895646252,-3.15175778986302,2.39750345860809,3.91890576906847,-0.569014563224744,-2.31793017050077,2.65234324968668,-7.07066355893149,2.96651802183284,31.62,16.0966666666667,0.450000000000003,0.619999999999997,305.64,146.1,159.54
519,0,1,-1.21463685291736,-0.655024667882836,1.35390284211782,-1.43103008148162,-5.57148643403396,-3.00456967224518,3.17441698277902,-3.00332762439334,-2.56853969503518,0.776005413598781,-8.74590341681298,-0.00124204785184112,31.85,15.9566666666667,-0.609999999999999,0.25,277.8,2.36,275.44
520,1,0,0.960407722523819,0.493980775452458,1.734580986496,-1.36942644975427,3.42367567751546,1.76094998656663,2.73885289950853,-3.46916197299199,-0.774173263972178,1.86340722520672,0.684822778006931,5.23011195955862,35.8,11.5966666666667,-0.599999999999994,0.25,209.79,172.98,36.81
524,1,1,-5.78713206067931,-3.1731849161777,-4.6139162187268,-7.37575603762555,-0.569944824157811,-0.312510635684167,1.20385903142854,0.753075980527823,-1.1732158419525,4.20257112144785,-1.77380385558635,-1.06558661621199,25.8,22.6466666666666,0.859999999999999,-0.909999999999997,356.02,78.88,277.14
527,1,1,-5.75166292558304,0.571641137842239,0.0927180092038835,0.470960052201106,-3.64205645460794,0.361973454066193,-1.64836018270387,-0.324513032213592,-5.84438093478692,0.100681085641133,-1.99369627190407,0.686486486279785,74.75,3.47666666666667,1.94,-1.38,40.46,174.57,-134.11
529,1,1,-4.03466665715919,3.9122710751695,-4.51556061344036,2.12363187637268,-2.48397626935423,2.40862240570934,-0.914991690220692,1.94558222823583,0.480893956281172,1.78863919879682,-1.56898457913354,0.463040177473511,6.4,19.9333333333333,-0.309999999999995,-0.700000000000003,70.93,178.35,-107.42
531,1,1,-3.16739033668366,2.04463650928055,-1.50418790147786,0.748210369513566,-1.89875388883424,1.225697217765,-1.37171901077487,2.75767781937608,-1.6632024352058,1.29642613976698,-0.527034878059367,-1.53198060161108,23.57,-1.37666666666667,-0.329999999999998,0.460000000000001,200.67,102.21,98.46
533,1,1,3.08284691268795,0.210130704397019,0.172504377184749,-3.37559509418,3.66150426199507,0.249572713636589,3.98480012596989,-0.203636823954777,2.9103425355032,3.58572579857702,-0.323295863974814,0.453209537591367,19.02,11.4733333333333,-0.47999999999999,0.990000000000002,101.45,241.71,-140.26
535,1,0,0.476083709748611,-0.209151383720023,0.0824357948515054,0.634668685005965,1.40078476137572,-0.615387725176221,-1.26933737001193,-0.164871589703011,0.393647914897106,-0.843820068725988,2.67012213138765,-0.45051613547321,12.52,-10.7566666666667,0.709999999999994,-0.370000000000001,217.31,351.21,-133.9
537,1,1,5.59520587422813,-3.59390751480934,4.57255935983336,-4.97888550790238,3.60112498371374,-2.31307130276451,2.65884270466384,-2.44185492440805,1.02264651439476,1.38497799309303,0.942282279049898,0.128783621643543,14.41,-21.6733333333333,-0.779999999999994,-0.13999999999999,75.47,322.01,-246.54
541,1,1,-0.544609079044127,0.530095228258761,-0.00241342201236811,-0.0198538508655177,-0.515945443304962,0.502195479403037,0.00992692543275884,0.00120671100618405,-0.542195657031759,0.549949079124279,-0.525872368737721,0.500988768396853,13.15,2.93666666666667,0.789999999999999,0.559999999999999,268.8,143.26,125.54
546,1,0,-2.02797877846048,-0.951263409426602,-0.377097081341005,-1.89280157207355,-1.56625146729314,-0.734681115316081,3.16774563616454,0.631100296752045,-1.65088169711948,0.941538162646946,-4.73399710345768,-1.36578141206813,13.18,4.91333333333333,-0.669999999999998,0.380000000000003,274.47,256.54,17.93
548,1,1,-0.287252425974272,-0.162437815092101,-0.0559764980290853,-0.0216016589270318,-0.84434803998498,-0.477468729210116,0.0828063592202887,0.21457657577816,-0.231275927945186,-0.140836156165069,-0.927154399205269,-0.692045304988276,10.44,11.9133333333333,0.199999999999999,0.82,308.8,357.16,-48.36
550,1,0,0.00137223377978669,2.28999958885901,0.468397995344147,-5.84125015026386,0.00371521809374563,6.1999988868672,5.03384185304309,-0.403653562540604,-0.46702576156436,8.13124973912288,-5.03012663494934,6.6036524494078,22.1,-1.06666666666667,1.6,-0.620000000000001,325.92,126.06,199.86
551,0,1,0.0315097712684143,0.084303821470988,-0.537027047136426,-4.1352753173935,1.92909821876626,5.16126729227937,2.53868220923918,0.32968566922524,0.56853681840484,4.21957913886449,-0.609583990472921,4.83158162305413,8.58,9.75333333333333,0.75,0.869999999999997,6.04000000000002,215,-208.96
552,0,0,1.82357930805549,-5.99895478456305,5.63813208049497,-3.85491460902748,0.852167045072183,-2.80333931718815,0.316069133390247,-0.462277300889778,-3.81455277243948,-2.14404017553557,0.536097911681936,-2.34106201629838,16.03,3.35333333333333,-1.1,-0.25,323.63,332.22,-8.59000000000003
554,1,1,0.219631397936983,2.06837183529467,-1.91850169340274,-3.48708348801844,0.28826620979229,2.71473803382426,1.28794289632842,0.708592333995483,2.13813309133972,5.55545532331311,-0.999676686536128,2.00614569982877,10.62,-0.556666666666668,-0.379999999999995,0.0600000000000023,24.57,189.69,-165.12
556,0,1,-0.754972660712503,2.55061096241208,0.480614296726395,-5.78005275908293,-0.652795909638631,2.20541549381496,3.4979284800657,-0.290854514053388,-1.2355869574389,8.33066372149501,-4.15072438970433,2.49627000786835,19.95,0.476666666666667,1.8,0.0500000000000007,16.62,172.66,-156.04
557,1,0,3.66492963907778,-3.29745215895685,1.62717428501975,-4.48388267533512,1.79901211492256,-1.61862763178004,0.846015599119834,-0.307014016041463,2.03775535405803,1.18643051637827,0.952996515802728,-1.31161361573857,25.42,-1.04333333333333,0.120000000000005,1.01,4.90000000000001,292.86,-287.96
559,1,0,-5.52999970572252,0.00180408117200161,-4.49207996287632,-5.39459151438967,-2.67999985738451,0.000874310586069497,0.422653181326826,0.351943586835039,-1.0379197428462,5.39639559556167,-3.10265303871134,-0.35106927624897,45.49,15.7266666666667,0.5,-1.49,24.55,103.02,-78.47
561,0,1,-2.3062334291031,-2.07154226857368,0.599381070599806,-4.76243029683445,-2.44014375724457,-2.19182536803925,2.63918012282909,-0.332157009957392,-2.9056144997029,2.69088802826077,-5.07932388007365,-1.85966835808185,11.87,-0.986666666666668,-0.580000000000002,-0.0899999999999999,329.1,65.09,264.01
563,0,1,4.64227514621887,3.4266866601425,7.13443641394297,0.892141835923282,3.10557748083273,2.29237617125651,-0.184880575177426,-1.47848543209667,-2.4921612677241,2.53454482421922,3.29045805601015,3.77086160335318,5.02,-9.29666666666667,0.969999999999999,0.259999999999998,308.86,204.4,104.46
564,1,0,4.43857103995936,2.21374956199523,5.7627967208534,-3.60973322478563,3.03362012610126,1.51302641434754,1.09353682986153,-1.74578841837618,-1.32422568089404,5.82348278678086,1.94008329623973,3.25881483272372,8.97,-24.9666666666667,1.48,-0.14,306.04,201.74,104.3
566,1,0,0.259748213774549,6.51482393203692,5.30274968734092,1.30094033429892,0.0824660740051098,2.06835667780927,-0.557545857556679,-2.27260700886039,-5.04300147356637,5.213883597738,0.640011931561789,4.34096368666966,8.07,-14.9166666666667,0.289999999999999,0.359999999999999,272.32,192.95,79.37
568,1,1,-0.302576665221966,-0.697170970181027,0.0906484488926771,-0.0422239116301617,-1.05503705636607,-2.43092509339437,0.156228473031598,-0.335399260902905,-0.393225114114643,-0.654947058550865,-1.21126552939766,-2.09552583249146,13.15,-6.16666666666667,0.740000000000002,-0.260000000000002,264.73,227.06,37.67
570,1,1,0.89195481211126,-1.52882851005323,1.32672921534868,-0.894309560018391,1.78894891694631,-3.06629446931579,1.21849677552506,-1.80766855591257,-0.434774403237415,-0.634518950034835,0.570452141421254,-1.25862591340322,11.41,-9.67333333333334,-0.479999999999997,0.140000000000001,30.41,285.59,-255.18
572,1,0,-2.84161605533155,-1.5356165517739,-0.73165288482605,-4.05451403452075,-2.19059565875404,-1.18380347180093,1.3974295944222,0.252171625352668,-2.1099631705055,2.51889748274685,-3.58802525317624,-1.4359750971536,11.09,-0.433333333333334,0.719999999999999,-0.759999999999998,357.51,92.66,264.85
574,1,0,-0.111068011437956,0.0852284977881114,1.80323599437037,-0.45600432959248,-0.349070893090718,0.26786099304835,0.0661941768763278,-0.261760063698925,-1.91430400580833,0.541232827380592,-0.415265069967046,0.529621056747275,10.64,3.25333333333333,-0.120000000000001,0.639999999999997,319.68,157.24,162.44
582,1,0,2.13753449161809,-1.19726617639645,-0.237184769356187,-4.55382733370354,4.09185174109749,-2.29190953767321,3.67501855000636,0.191412270006748,2.37471926097428,3.35656115730708,0.41683319109113,-2.48332180767996,67.93,-4.22666666666667,-0.580000000000013,0.149999999999999,58.92,240.53,-181.61
584,1,1,0.832574241888969,-1.07536976512408,0.620689085626237,-4.0932071849571,0.0795843025335043,-0.10279269813686,1.21609778683508,-0.184407626888954,0.211885156262732,3.01783741983303,-1.13651348430158,0.0816149287520942,86.12,1.28333333333333,1.14,0.190000000000001,18.96,180.88,-161.92
586,1,1,-2.70175953034865,-0.772395908954891,1.88054262863834,-2.77237432932027,-3.3171068966914,-0.948315261884119,6.07439629170471,-4.12035310274788,-4.58230215898699,1.99997842036538,-9.39150318839611,3.17203784086376,97.78,-10.2366666666667,0.709999999999994,-1.11,356.67,140.09,216.58
588,0,0,-7.49384104257063,-1.26583823164094,-5.55284938994074,-6.61932501488141,-1.5086285256754,-0.254833222948769,2.35966678771235,1.97948797696962,-1.94099165262989,5.35348678324046,-3.86829531338776,-2.23432119991838,99.57,17.4533333333333,0.550000000000011,-1.02,14.07,80.75,-66.68
590,1,0,0.660272695372184,-1.40233375761477,1.59077891350614,-2.40079621133161,0.758248643717733,-1.61042199261567,0.683560032393029,-0.45293010731772,-0.930506218133956,0.998462453716846,0.0746886113247049,-1.15749188529795,6.58,-14.9133333333333,-0.59,0.48,93.34,8.63,84.71
591,0,1,5.16182455023287,3.8508657874059,5.72630275048523,-0.786038682117673,2.21221052152837,1.65037105174538,0.414778197311229,-3.0216649461903,-0.564478200252361,4.63690446952357,1.79743232421714,4.67203599793569,5.37,-10.9433333333333,-0.48,0.229999999999999,303.72,230.62,73.1
593,1,1,0.129304042770788,-3.65771519729504,2.09954177910961,-3.98019149260099,0.149441557628534,-4.22735936736558,2.24659697582367,-1.18507469309742,-1.97023773633882,0.322476295305942,-2.09715541819513,-3.04228467426816,13.25,-16.1933333333333,-0.549999999999997,0.44,150.1,303.8,-153.7
595,1,1,1.26826126450503,-2.85059877305736,1.6259981849255,-3.51184138346523,0.569091593047129,-1.2791148340642,0.916527079405654,-0.424356115445673,-0.357736920420471,0.661242610407874,-0.347435486358525,-0.854758718618525,12.35,-4.70666666666667,-0.270000000000003,0.759999999999998,339.59,256.72,82.8699999999999
597,1,1,1.14909987459483,0.516884395398193,-0.185455278276736,-3.91561059603216,5.41718512308989,2.43674072116291,2.31740218948842,0.109759246327048,1.33455515287156,4.43249499143035,3.09978293360148,2.32698147483586,9.75,10.5233333333333,-0.5,0.270000000000003,5.32999999999998,254.99,-249.66
600,0,1,-0.83904702928493,4.41090694558932,-4.65542473979388,-4.63593793014047,-0.769905069187953,4.04742463604187,0.783240654863915,0.786532946905815,3.81637771050895,9.04684487572979,-1.55314572405187,3.26089168913606,17.22,7.78333333333333,0.759999999999998,-0.57,20.67,196.23,-175.56
601,1,0,0.13839030742884,-7.0386396500183,-4.22434769548203,-4.78113862460352,0.0674259594433125,-3.42933721584699,1.32642874068154,1.1719585299378,4.36273800291087,-2.25750102541478,-1.25900278123823,-4.60129574578479,19.13,9.58333333333333,-1.11,0.579999999999998,21.7,350.21,-328.51
603,1,0,-1.60603426451136,-0.21225913694222,0.172519092633312,-1.21784118943193,-0.842672299280652,-0.111370534815362,0.930707900866678,-0.131843859410824,-1.77855335714467,1.00558205248971,-1.77338020014733,0.0204733245954614,9.79,9.08333333333333,-0.68,-0.590000000000003,54.48,67.84,-13.36
605,1,0,-3.59780791243898,2.06839991906582,-2.99493657703901,-0.521492952506401,-2.99961816314189,1.72449728191994,0.442582834692932,2.54175538446074,-0.602871335399962,2.58989287157222,-3.44220099783482,-0.817258102540801,15.55,13.1933333333333,-0.709999999999994,-0.32,104.31,107.88,-3.56999999999999
609,1,1,-0.524494550863866,-2.77079509637831,0.401584996683667,-1.16259601342796,-0.515195002089684,-2.72166752374749,3.94148404552405,-1.3614710863178,-0.926079547547534,-1.60819908295036,-4.45667904761373,-1.36019643742969,13.12,-6.52333333333333,0.0800000000000054,0.800000000000001,81.32,337.51,-256.19
613,1,1,-1.57431951765841,1.38979065197597,-3.82216505490798,-3.08206980664623,-5.23273820631225,4.61939940513917,3.46497460950859,4.29701651794135,2.24784553724956,4.47186045862219,-8.69771281582084,0.322382887197815,19.84,0.966666666666669,1.15,-0.18,25.09,246.4,-221.31
615,1,0,1.80031284121304,0.847923153218165,0.152679721268508,0.724077967289,0.524714295428926,0.247133381339968,-1.34052272322423,-0.2826638082944,1.64763311994453,0.123845185929164,1.86523701865316,0.529797189634368,16.6,6.40666666666667,0.440000000000005,-0.640000000000001,6.88,294.22,-287.34
617,0,0,-3.99887996872039,2.79702681355879,2.18793002932459,0.0951955186954253,-3.67929734826938,2.573493932967,-0.181697382715469,-4.17604909706703,-6.18680999804498,2.70183129486336,-3.49759996555391,6.74954303003403,12.07,2.77666666666667,-0.530000000000001,-0.0300000000000011,265.59,57.44,208.15
618,1,0,0.466513483464541,-7.57564948831094,-1.7908679616529,-6.90142680493861,0.170255908985083,-2.76476272498304,2.97158208852195,0.771103035382105,2.25738144511744,-0.674222683372326,-2.80132617953687,-3.53586576036515,30.09,-0.863333333333333,-0.680000000000007,-0.469999999999999,25.23,354.95,-329.72
622,1,1,0.396777952527995,0.502162579637006,-2.3727327977313,-3.55007592462051,1.17793454656749,1.49079515829736,3.64984386629603,2.43941381312422,2.7695107502593,4.05223850425752,-2.47190931972855,-0.948618654826856,48.65,3.64666666666667,1.19999999999999,0.629999999999999,44.84,234.02,-189.18
624,1,0,0.486602107787101,-1.14053425581924,-0.0170414206123319,-0.839827119104589,0.871174741360777,-2.04192423219251,3.30931876694784,0.0671513121747842,0.503643528399433,-0.300707136714652,-2.43814402558707,-2.1090755443673,38.15,8.83333333333333,-0.43,-0.740000000000002,150.13,89.11,61.02
625,0,1,-5.72255598732835,-1.11411533150406,-4.50027877961167,-6.65044291049678,-0.893229150680755,-0.17390136392259,2.09534502659488,1.41789605385025,-1.22227720771668,5.53632757899272,-2.98857417727563,-1.59179741777284,24.74,6.08333333333333,-0.160000000000004,-0.450000000000003,35.58,58.35,-22.77
629,1,0,-2.15999755667668,1.11324325964759,-1.19395752727224,-0.940672856560639,-1.49333164412215,0.769649660990925,1.92466617362078,2.44289994066886,-0.966040029404434,2.05391611620823,-3.41799781774293,-1.67325027967794,18.99,4.78333333333333,1.02,-0.109999999999999,0.779999999999973,137.37,-136.59
631,1,0,1.83708352179717,-1.65106757400819,0.823920694447606,-4.59674392252396,2.90809577741982,-2.61363328517086,2.36235233705728,-0.423428194148663,1.01316282734957,2.94567634851577,0.545743440362536,-2.1902050910222,20.25,-19.8366666666667,-0.549999999999997,0.22,350.78,294.24,56.54
633,1,1,-6.35954318808227,1.87432933043167,-6.19766032100924,-2.74907376135812,-2.48434643395672,0.732204067242538,1.73540349537061,3.91238734128607,-0.161882867073029,4.62340309178979,-4.21974992932733,-3.18018327404353,12.38,18.7733333333333,1.34,-0.0599999999999952,41.22,124.39,-83.17
637,0,1,-6.34434448163634,3.50881648114154,-4.51200151471877,-3.36730490617876,-2.71275419214795,1.50032152986742,3.06227373350537,4.10327668834105,-1.83234296691757,6.8761213873203,-5.77502792565333,-2.60295515847363,79.72,17.7833333333333,1.51000000000001,0.209999999999994,36.15,154.26,-118.11
638,1,0,-0.77944919957603,0.285234894920461,-1.03682819088577,-1.19221948591043,-4.45131229637395,1.62893180954576,1.19976517885923,1.04339039462556,0.257378991309744,1.47745438083089,-5.65107747523319,0.585541414920206,83.08,20.9433333333333,-0.75,0.340000000000003,8.62,317.07,-308.45
640,1,0,-1.84075082750629,-2.29243023689597,0.823063050309547,0.803160765485431,-1.83448977026987,-2.28463285513782,-0.69141665898311,-0.70854993026648,-2.66381387781584,-3.0955910023814,-1.14307311128676,-1.57608292487134,90.9,9.81333333333333,-0.950000000000003,-0.639999999999993,29.23,38.45,-9.22
642,1,1,-0.675140061435317,-1.23785536208602,0.0815512753479635,-1.52782505199029,-0.756539926998441,-1.3871003348198,3.51499619804301,-0.187621234787472,-0.756691336783281,0.289969689904265,-4.27153612504145,-1.19947910003233,94.06,0.963333333333331,0.920000000000002,-0.529999999999998,333.52,143.78,189.74
644,1,0,0.0493337362154597,-0.00813526096836731,-0.787559741685282,-0.140533459633684,0.0986674724309194,-0.0162705219367346,0.216070194186789,1.21087310284112,0.836893477900742,0.132398198665317,-0.11740272175587,-1.22714362477786,102.59,8.97333333333333,0.109999999999999,-0.810000000000002,149.25,137.37,11.88
646,1,1,2.56083604390326,1.93551511392856,3.31473542492709,-0.186893185358473,2.57679140866279,1.94757439812749,0.130037125957251,-2.30633699746433,-0.753899381023824,2.12240829928703,2.44675428270554,4.25391139559182,102.42,-1.68666666666667,-0.299999999999997,0.73,0.259999999999991,250.18,-249.92
648,1,1,2.00976830500166,-1.17886867810233,-0.0641738605341603,-3.97948259395919,2.67394066330693,-1.5684518893207,0.379950599423239,0.00612715251331178,2.07394216553582,2.80061391585685,2.2939900638837,-1.57457904183401,10.07,3.94666666666667,0.520000000000003,1.07,24.56,266.09,-241.53
651,1,0,0.530929925834139,2.20703724795341,1.87332565940545,0.504233055058013,0.806919931333823,3.35430771164725,-0.597802075584243,-2.22095310135698,-1.34239573357131,1.7028041928954,1.40472200691807,5.57526081300423,9.14,-5.76333333333333,1.12,0.870000000000001,197.82,187.83,9.98999999999998
652,0,1,1.90974398867923,0.278886890519333,1.55336193048072,-0.339362214946215,2.19670033930979,0.320792174587005,0.574141105789509,-2.62801483836047,0.356382058198508,0.618249105465548,1.62255923352028,2.94880701294747,9.02,-4.34333333333333,-0.0300000000000011,-0.779999999999998,235.38,89.21,146.17
654,1,1,-3.64131752879533,-0.937233511184825,-1.04071965985303,-0.465298387699102,-0.900645027069059,-0.231815735479225,0.399993350829053,0.894653742680679,-2.6005978689423,-0.471935123485723,-1.30063837789811,-1.1264694781599,10.3,6.72666666666666,-0.169999999999995,0.640000000000001,202.18,51.4,150.78
657,1,1,-3.76771248353787,-0.687926334277816,-3.56836021361593,-2.9344855402409,-2.57739078508335,-0.470591904910673,1.71495908195897,2.08540531964567,-0.199352269921941,2.24655920596308,-4.29234986704231,-2.55599722455634,13.17,10.5133333333333,-0.530000000000001,-0.329999999999998,10.95,63.56,-52.61
659,1,1,1.50954887074024,0.0369080864700123,1.48217996192403,0.967492925282082,1.76947119285445,0.0432631212264382,-1.71634338157386,-2.62940400024941,0.0273689088162059,-0.93058483881207,3.48581457442831,2.67266712147585,7.64,-13.4366666666667,0.630000000000003,-0.52,335.04,102.65,232.39
660,0,0,0.95562551305523,0.294584247368947,1.64768878442999,0.493479148154827,1.45255077984395,0.4477680560008,-0.255346768521974,-0.852583150082961,-0.692063271374763,-0.19889490078588,1.70789754836592,1.30035120608376,8.33,-12.3366666666667,0.690000000000005,0.449999999999999,131.72,173.33,-41.61
662,1,0,4.82035593746061,1.66558357226175,4.24965662666703,-0.0540236561611,2.01320747976296,0.695626080179906,0.0427104669885402,-3.35972853308264,0.570699310793586,1.71960722842285,1.97049701277442,4.05535461326255,16.71,5.52333333333333,-0.780000000000001,0.210000000000001,318.83,312.68,6.14999999999998
665,1,1,6.15548512261771,0.821037700250116,4.83476623931642,-3.2039093949683,1.50665658395796,0.200962528885697,1.13794023338529,-1.71717559534342,1.32071888330129,4.02494709521842,0.368716350572664,1.91813812422911,13.83,-17.0466666666667,1.09,0.630000000000001,322.05,255.71,66.34
672,1,1,2.07043380363651,-1.5726741127008,1.27807766798103,-0.928933514632864,4.88144585241993,-3.7078816580215,2.17535063553265,-2.99296669084166,0.792356135655479,-0.643740598067935,2.70609521688728,-0.714914967179838,17.12,-24.6166666666667,-0.0200000000000102,-0.79,182.76,306.97,-124.21
675,1,0,-5.58560622847008,1.86898449979559,-1.5883968982622,-3.39698326366072,-3.52775130219163,1.1804112630288,3.28827979922358,1.53756819751781,-3.99720933020789,5.26596776345631,-6.81603110141521,-0.357156934489009,27.11,4.79333333333333,1.26000000000001,-0.720000000000002,46.2,152.15,-105.95
679,1,1,-2.99488277062212,0.175149051469843,-1.75633156938524,0.219543659395563,-4.1029893957523,0.239954200513685,-0.450250555709545,3.60196813382396,-1.23855120123688,-0.0443946079257205,-3.65273884004276,-3.36201393331027,15.81,19.1266666666666,-0.440000000000005,0.609999999999999,13.1,93.16,-80.06
681,1,0,3.63636502190939,1.35323664871814,2.53531520733327,-1.01246076440752,2.09934475491676,0.781250024002226,0.778815972621172,-1.95024246717944,1.10104981457612,2.36569741312567,1.32052878229559,2.73149249118166,21.14,-2.17333333333333,-0.520000000000003,0.600000000000001,118.85,261.57,-142.72
683,1,0,-4.78380240875312,-2.0889314287472,0.426991046503051,-5.09212908773985,-2.75847610159902,-1.20453708822396,1.53461424562023,-0.1286822331927,-5.21079345525617,3.00319765899265,-4.29309034721925,-1.07585485503126,7.75,-3.78333333333333,0.0700000000000003,-1.29,19.47,77.4,-57.93
685,1,1,-4.79666922520919,-1.98193449536838,-3.09307060305257,-3.94119452000684,-2.80960971958303,-1.16090190094795,1.39239806395451,1.09276147053953,-1.70359862215661,1.95926002463846,-4.20200778353754,-2.25366337148749,11.6,12.7866666666667,-0.109999999999999,-0.979999999999997,136.57,51.17,85.4
687,1,0,0.284519132345609,1.64558465699255,2.86159440105839,-4.5440265716467,0.386741575104511,2.23681267746892,2.17470172981974,-1.36951538374675,-2.57707526871279,6.18961122863925,-1.78796015471523,3.60632806121568,77.47,-0.0566666666666684,-0.370000000000005,0.190000000000001,2.39999999999998,236.06,-233.66
689,1,0,1.0836721526429,0.413829271060298,0.505016097765297,-0.931964989148151,1.63485023028024,0.624311400306485,2.68159737443572,-1.45311235677751,0.578656054877605,1.34579426020845,-1.04674714415547,2.07742375708399,87.85,-11.9266666666667,0.910000000000011,0.51,48.3,217.05,-168.75
691,1,1,-0.369278517931875,-1.38149678834011,0.187448818623318,-0.180174749609157,-0.46740847374594,-1.74860782300392,0.561313643013143,-0.583975165711106,-0.556727336555193,-1.20132203873095,-1.02872211675908,-1.16463265729281,88.75,-2.08666666666667,0.590000000000003,0.48,17.29,232.91,-215.62
693,1,0,-0.104546991975916,0.478716958618334,2.65872002559914,-1.27816580515915,-1.01986657478546,4.6699327799911,1.13518454559897,-2.36130388714228,-2.76326701757505,1.75688276377748,-2.15505112038443,7.03123666713338,102.93,-4.58666666666667,0.519999999999996,-0.889999999999997,337.4,73.38,264.02
696,1,0,1.96729824862535,0.103138746141502,2.78413222205976,-1.00509092627911,4.60367762749383,0.24135513690981,1.46009830506763,-4.04451640366789,-0.81683397343441,1.10822967242061,3.14357932242621,4.2858715405777,19.13,4.11666666666667,-0.719999999999999,0.23,252.13,355.12,-102.99
